FONDO,DTO,CÓDIGO DANE,ENTIDAD TERRITORIAL,APROPIACIÓN VIGENTE,Periodo
FCR 30%,BOYACÁ,15325, MUNICIPIO DE GUAYATÁ (BOYACÁ) ,476623932.0,2019-2020
FCR 30%,BOYACÁ,15332, MUNICIPIO DE GÜICÁN (BOYACÁ) ,653365260.0,2019-2020
FCR 30%,BOYACÁ,15367, MUNICIPIO DE JENESANO (BOYACÁ) ,749411144.0,2019-2020
FCR 30%,BOYACÁ,15368, MUNICIPIO DE JERICÓ (BOYACÁ) ,378491588.0,2019-2020
FCR 30%,BOYACÁ,15377, MUNICIPIO DE LABRANZAGRANDE (BOYACÁ) ,491109867.0,2019-2020
FCR 30%,BOYACÁ,15401, MUNICIPIO DE LA VICTORIA (BOYACÁ) ,163338784.0,2019-2020
FCR 30%,BOYACÁ,15403, MUNICIPIO DE LA UVITA (BOYACÁ) ,227941233.0,2019-2020
FCR 30%,BOYACÁ,15425, MUNICIPIO DE MACANAL (BOYACÁ) ,471828470.0,2019-2020
FCR 30%,BOYACÁ,15442, MUNICIPIO DE MARIPÍ (BOYACÁ) ,719663781.0,2019-2020
FCR 30%,BOYACÁ,15464, MUNICIPIO DE MONGUA (BOYACÁ) ,448797056.0,2019-2020
FCR 30%,BOYACÁ,15476, MUNICIPIO DE MOTAVITA (BOYACÁ) ,815110787.0,2019-2020
FCR 30%,BOYACÁ,15480, MUNICIPIO DE MUZO (BOYACÁ) ,856672417.0,2019-2020
FCR 30%,BOYACÁ,15500, MUNICIPIO DE OICATÁ (BOYACÁ) ,276702018.0,2019-2020
FCR 30%,BOYACÁ,15507, MUNICIPIO DE OTANCHE (BOYACÁ) ,1042712209.0,2019-2020
FCR 30%,BOYACÁ,15511, MUNICIPIO DE PACHAVITA (BOYACÁ) ,233294344.0,2019-2020
FCR 30%,BOYACÁ,15514, MUNICIPIO DE PÁEZ (BOYACÁ) ,276035734.0,2019-2020
FCR 30%,BOYACÁ,15518, MUNICIPIO DE PAJARITO (BOYACÁ) ,155789562.0,2019-2020
FCR 30%,BOYACÁ,15522, MUNICIPIO DE PANQUEBA (BOYACÁ) ,138665771.0,2019-2020
FCR 30%,BOYACÁ,15531, MUNICIPIO DE PAUNA (BOYACÁ) ,1055285015.0,2019-2020
FCR 30%,BOYACÁ,15533, MUNICIPIO DE PAYA (BOYACÁ) ,246160230.0,2019-2020
FCR 30%,BOYACÁ,15542, MUNICIPIO DE PESCA (BOYACÁ) ,750504374.0,2019-2020
FCR 30%,BOYACÁ,15550, MUNICIPIO DE PISBA (BOYACÁ) ,127131912.0,2019-2020
FCR 30%,BOYACÁ,15572, MUNICIPIO DE PUERTO BOYACÁ (BOYACÁ) ,5481525487.0,2019-2020
FCR 30%,BOYACÁ,15580, MUNICIPIO DE QUÍPAMA (BOYACÁ) ,748023441.0,2019-2020
FCR 30%,BOYACÁ,15599, MUNICIPIO DE RAMIRIQUÍ (BOYACÁ) ,960219307.0,2019-2020
FCR 30%,BOYACÁ,15600, MUNICIPIO DE RÁQUIRA (BOYACÁ) ,1348322738.0,2019-2020
FCR 30%,BOYACÁ,15621, MUNICIPIO DE RONDÓN (BOYACÁ) ,271668001.0,2019-2020
FCR 30%,BOYACÁ,15632, MUNICIPIO DE SABOYÁ (BOYACÁ) ,1194380540.0,2019-2020
FCR 30%,BOYACÁ,15638, MUNICIPIO DE SÁCHICA (BOYACÁ) ,367800868.0,2019-2020
FCR 30%,BOYACÁ,15664, MUNICIPIO DE SAN JOSÉ DE PARE (BOYACÁ) ,496230492.0,2019-2020
FCR 30%,BOYACÁ,15673, MUNICIPIO DE SAN MATEO (BOYACÁ) ,339410663.0,2019-2020
FCR 30%,BOYACÁ,15681, MUNICIPIO DE SAN PABLO DE BORBUR (BOYACÁ) ,1017596012.0,2019-2020
FCR 30%,BOYACÁ,15686, MUNICIPIO DE SANTANA (BOYACÁ) ,746508957.0,2019-2020
FCR 30%,BOYACÁ,15696, MUNICIPIO DE SANTA SOFÍA (BOYACÁ) ,255851184.0,2019-2020
FCR 30%,BOYACÁ,15720, MUNICIPIO DE SATIVANORTE (BOYACÁ) ,219714417.0,2019-2020
FCR 30%,BOYACÁ,15723, MUNICIPIO DE SATIVASUR (BOYACÁ) ,103632295.0,2019-2020
FCR 30%,BOYACÁ,15740, MUNICIPIO DE SIACHOQUE (BOYACÁ) ,875652421.0,2019-2020
FCR 30%,BOYACÁ,15753, MUNICIPIO DE SOATÁ (BOYACÁ) ,670307190.0,2019-2020
FCR 30%,BOYACÁ,15755, MUNICIPIO DE SOCOTÁ (BOYACÁ) ,753399797.0,2019-2020
FCR 30%,BOYACÁ,15761, MUNICIPIO DE SOMONDOCO (BOYACÁ) ,339160699.0,2019-2020
FCR 30%,BOYACÁ,15762, MUNICIPIO DE SORA (BOYACÁ) ,295596497.0,2019-2020
FCR 30%,BOYACÁ,15763, MUNICIPIO DE SOTAQUIRÁ (BOYACÁ) ,726891100.0,2019-2020
FCR 30%,BOYACÁ,15764, MUNICIPIO DE SORACÁ (BOYACÁ) ,509452783.0,2019-2020
FCR 30%,BOYACÁ,15774, MUNICIPIO DE SUSACÓN (BOYACÁ) ,289757058.0,2019-2020
FCR 30%,BOYACÁ,15776, MUNICIPIO DE SUTAMARCHÁN (BOYACÁ) ,571862515.0,2019-2020
FCR 30%,BOYACÁ,15778, MUNICIPIO DE SUTATENZA (BOYACÁ) ,388676550.0,2019-2020
FCR 30%,BOYACÁ,15790, MUNICIPIO DE TASCO (BOYACÁ) ,608092656.0,2019-2020
FCR 30%,BOYACÁ,15804, MUNICIPIO DE TIBANÁ (BOYACÁ) ,885655090.0,2019-2020
FCR 30%,BOYACÁ,15808, MUNICIPIO DE TINJACÁ (BOYACÁ) ,296945836.0,2019-2020
FCR 30%,BOYACÁ,15810, MUNICIPIO DE TIPACOQUE (BOYACÁ) ,301604334.0,2019-2020
FCR 30%,BOYACÁ,15814, MUNICIPIO DE TOCA (BOYACÁ) ,980899897.0,2019-2020
FCR 30%,BOYACÁ,15816, MUNICIPIO DE TOGÜÍ (BOYACÁ) ,477334059.0,2019-2020
FCR 30%,BOYACÁ,15822, MUNICIPIO DE TOTA (BOYACÁ) ,517635345.0,2019-2020
FCR 30%,BOYACÁ,15839, MUNICIPIO DE TUTAZÁ (BOYACÁ) ,177526203.0,2019-2020
FCR 30%,BOYACÁ,15842, MUNICIPIO DE UMBITA (BOYACÁ) ,1008488426.0,2019-2020
FCR 30%,BOYACÁ,15879, MUNICIPIO DE VIRACACHÁ (BOYACÁ) ,309368831.0,2019-2020
FCR 30%,BOYACÁ,15897, MUNICIPIO DE ZETAQUIRA (BOYACÁ) ,432372347.0,2019-2020
FCR 30%,CALDAS,17442, MUNICIPIO DE MARMATO (CALDAS) ,900926682.0,2019-2020
FCR 30%,CALDAS,17495, MUNICIPIO DE NORCASIA (CALDAS) ,611953634.0,2019-2020
FCR 30%,CAQUETÁ,18029, MUNICIPIO DE ALBANIA (CAQUETÁ) ,628074197.0,2019-2020
FCR 30%,CAQUETÁ,18094, MUNICIPIO DE BELÉN DE LOS ANDAQUIES (CAQUETÁ) ,1139144666.0,2019-2020
FCR 30%,CAQUETÁ,18150, MUNICIPIO DE CARTAGENA DEL CHAIRÁ (CAQUETÁ) ,3367327161.0,2019-2020
FCR 30%,CAQUETÁ,18205, MUNICIPIO DE CURILLO (CAQUETÁ) ,1150966679.0,2019-2020
FCR 30%,CAQUETÁ,18247, MUNICIPIO DE EL DONCELLO (CAQUETÁ) ,2170153818.0,2019-2020
FCR 30%,CAQUETÁ,18256, MUNICIPIO DE EL PAUJIL (CAQUETÁ) ,2037738684.0,2019-2020
FCR 30%,CAQUETÁ,18410, MUNICIPIO DE LA MONTAÑITA (CAQUETÁ) ,2341485921.0,2019-2020
FCR 30%,CAQUETÁ,18460, MUNICIPIO DE MILÁN (CAQUETÁ) ,1152406629.0,2019-2020
FCR 30%,CAQUETÁ,18479, MUNICIPIO DE MORELIA (CAQUETÁ) ,377551393.0,2019-2020
FCR 30%,CAQUETÁ,18592, MUNICIPIO DE PUERTO RICO (CAQUETÁ) ,3274964555.0,2019-2020
FCR 30%,CAQUETÁ,18610, MUNICIPIO DE SAN JOSÉ DEL FRAGUA (CAQUETÁ) ,1477623786.0,2019-2020
FCR 30%,CAQUETÁ,18753, MUNICIPIO DE SAN VICENTE DEL CAGUÁN (CAQUETÁ) ,7187713956.0,2019-2020
FCR 30%,CAQUETÁ,18756, MUNICIPIO DE SOLANO (CAQUETÁ) ,2407369710.0,2019-2020
FCR 30%,CAQUETÁ,18785, MUNICIPIO DE SOLITA (CAQUETÁ) ,909986551.0,2019-2020
FCR 30%,CAQUETÁ,18860, MUNICIPIO DE VALPARAÍSO (CAQUETÁ) ,1145466786.0,2019-2020
FCR 30%,CAUCA,19022, MUNICIPIO DE ALMAGUER (CAUCA) ,2081533776.0,2019-2020
FCR 30%,CAUCA,19050, MUNICIPIO DE ARGELIA (CAUCA) ,2659627411.0,2019-2020
FCR 30%,CAUCA,19075, MUNICIPIO DE BALBOA (CAUCA) ,2541047230.0,2019-2020
FCR 30%,CAUCA,19100, MUNICIPIO DE BOLÍVAR (CAUCA) ,4371861211.0,2019-2020
FCR 30%,CAUCA,19110, MUNICIPIO DE BUENOS AIRES (CAUCA) ,3271072011.0,2019-2020
FCR 30%,CAUCA,19130, MUNICIPIO DE CAJIBÍO (CAUCA) ,3726606583.0,2019-2020
FCR 30%,CAUCA,19137, MUNICIPIO DE CALDONO (CAUCA) ,3288051519.0,2019-2020
FCR 30%,CAUCA,19142, MUNICIPIO DE CALOTO (CAUCA) ,1729101761.0,2019-2020
FCR 30%,CAUCA,19212, MUNICIPIO DE CORINTO (CAUCA) ,3197239434.0,2019-2020
FCR 30%,CAUCA,19256, MUNICIPIO DE EL TAMBO (CAUCA) ,4669517892.0,2019-2020
FCR 30%,CAUCA,19290, MUNICIPIO DE FLORENCIA (CAUCA) ,601552816.0,2019-2020
FCR 30%,CAUCA,19318, MUNICIPIO DE GUAPI (CAUCA) ,3974306210.0,2019-2020
FCR 30%,CAUCA,19355, MUNICIPIO DE INZÁ (CAUCA) ,3100002248.0,2019-2020
FCR 30%,CAUCA,19364, MUNICIPIO DE JAMBALÓ (CAUCA) ,1791037570.0,2019-2020
FCR 30%,CAUCA,19392, MUNICIPIO DE LA SIERRA (CAUCA) ,1034818130.0,2019-2020
FCR 30%,CAUCA,19397, MUNICIPIO DE LA VEGA (CAUCA) ,4549165368.0,2019-2020
FCR 30%,CAUCA,19418, MUNICIPIO DE LÓPEZ (CAUCA) ,2010995514.0,2019-2020
FCR 30%,CAUCA,19450, MUNICIPIO DE MERCADERES (CAUCA) ,1772522653.0,2019-2020
FCR 30%,CAUCA,19455, MUNICIPIO DE MIRANDA (CAUCA) ,4030169000.0,2019-2020
FCR 30%,CAUCA,19473, MUNICIPIO DE MORALES (CAUCA) ,2574695560.0,2019-2020
FCR 30%,CAUCA,19517, MUNICIPIO DE PAEZ (CAUCA) ,3505608627.0,2019-2020
FCR 30%,CAUCA,19533, MUNICIPIO DE PIAMONTE (CAUCA) ,723818043.0,2019-2020
FCR 30%,CAUCA,19548, MUNICIPIO DE PIENDAMÓ (CAUCA) ,4357222769.0,2019-2020
FCR 30%,CAUCA,19585, MUNICIPIO DE PURACÉ (CAUCA) ,1490920690.0,2019-2020
FCR 30%,CAUCA,19622, MUNICIPIO DE ROSAS (CAUCA) ,1315465051.0,2019-2020
FCR 30%,CAUCA,19693, MUNICIPIO DE SAN SEBASTIÁN (CAUCA) ,1386288868.0,2019-2020
FCR 30%,CAUCA,19701, MUNICIPIO DE SANTA ROSA (CAUCA) ,1044158973.0,2019-2020
FCR 30%,CAUCA,19743, MUNICIPIO DE SILVIA (CAUCA) ,3169801649.0,2019-2020
FCR 30%,CAUCA,19760, MUNICIPIO DE SOTARA (CAUCA) ,1687691069.0,2019-2020
FCR 30%,CAUCA,19780, MUNICIPIO DE SUÁREZ (CAUCA) ,1809839590.0,2019-2020
FCR 30%,CAUCA,19785, MUNICIPIO DE SUCRE (CAUCA) ,867244532.0,2019-2020
FCR 30%,CAUCA,19807, MUNICIPIO DE TIMBÍO (CAUCA) ,3396858511.0,2019-2020
FCR 30%,CAUCA,19809, MUNICIPIO DE TIMBIQUÍ (CAUCA) ,2134995162.0,2019-2020
FCR 30%,CAUCA,19821, MUNICIPIO DE TORIBIO (CAUCA) ,2913567522.0,2019-2020
FCR 30%,CAUCA,19824, MUNICIPIO DE TOTORÓ (CAUCA) ,2026101302.0,2019-2020
FCR 30%,CESAR,20011, MUNICIPIO DE AGUACHICA (CESAR) ,9270544656.0,2019-2020
FCR 30%,CESAR,20013, MUNICIPIO DE AGUSTÍN CODAZZI (CESAR) ,4881328446.0,2019-2020
FCR 30%,CESAR,20032, MUNICIPIO DE ASTREA (CESAR) ,1884771446.0,2019-2020
FCR 30%,CESAR,20045, MUNICIPIO DE BECERRIL (CESAR) ,1299901549.0,2019-2020
FCR 30%,CESAR,20060, MUNICIPIO DE BOSCONIA (CESAR) ,3764326878.0,2019-2020
FCR 30%,CESAR,20175, MUNICIPIO DE CHIMICHAGUA (CESAR) ,2975584954.0,2019-2020
FCR 30%,CESAR,20178, MUNICIPIO DE CHIRIGUANÁ (CESAR) ,1863185850.0,2019-2020
FCR 30%,CESAR,20228, MUNICIPIO DE CURUMANÍ (CESAR) ,2309380357.0,2019-2020
FCR 30%,CESAR,20238, MUNICIPIO DE EL COPEY (CESAR) ,2607422433.0,2019-2020
FCR 30%,CESAR,20250, MUNICIPIO DE EL PASO (CESAR) ,2265521279.0,2019-2020
FCR 30%,CESAR,20295, MUNICIPIO DE GAMARRA (CESAR) ,1668350900.0,2019-2020
FCR 30%,CESAR,20310, MUNICIPIO DE GONZÁLEZ (CESAR) ,641401935.0,2019-2020
FCR 30%,CESAR,20383, MUNICIPIO DE LA GLORIA (CESAR) ,1226532674.0,2019-2020
FCR 30%,CESAR,20400, MUNICIPIO DE LA JAGUA DE IBIRICO (CESAR) ,2181358509.0,2019-2020
FCR 30%,CESAR,20443, MUNICIPIO DE MANAURE (CESAR) ,1488457987.0,2019-2020
FCR 30%,CESAR,20517, MUNICIPIO DE PAILITAS (CESAR) ,1696423820.0,2019-2020
FCR 30%,CESAR,20550, MUNICIPIO DE PELAYA (CESAR) ,1771445237.0,2019-2020
FCR 30%,CESAR,20570, MUNICIPIO DE PUEBLO BELLO (CESAR) ,2292069398.0,2019-2020
FCR 30%,CESAR,20614, MUNICIPIO DE RÍO DE ORO (CESAR) ,1360797822.0,2019-2020
FCR 30%,CESAR,20621, MUNICIPIO DE LA PAZ (CESAR) ,2238813346.0,2019-2020
FCR 30%,CESAR,20750, MUNICIPIO DE SAN DIEGO (CESAR) ,1294270218.0,2019-2020
FCR 30%,CESAR,20770, MUNICIPIO DE SAN MARTÍN (CESAR) ,1831300982.0,2019-2020
FCR 30%,CESAR,20787, MUNICIPIO DE TAMALAMEQUE (CESAR) ,1346355694.0,2019-2020
FCR 30%,CÓRDOBA,23001, MUNICIPIO DE MONTERÍA (CÓRDOBA) ,44381638613.0,2019-2020
FCR 30%,CÓRDOBA,23068, MUNICIPIO DE AYAPEL (CÓRDOBA) ,5200449847.0,2019-2020
FCR 30%,CÓRDOBA,23079, MUNICIPIO DE BUENAVISTA (CÓRDOBA) ,2169171545.0,2019-2020
FCR 30%,CÓRDOBA,23090, MUNICIPIO DE CANALETE (CÓRDOBA) ,2205921998.0,2019-2020
FCR 30%,CÓRDOBA,23162, MUNICIPIO DE CERETÉ (CÓRDOBA) ,9088410421.0,2019-2020
FCR 30%,CÓRDOBA,23168, MUNICIPIO DE CHIMÁ (CÓRDOBA) ,1495376252.0,2019-2020
FCR 30%,CÓRDOBA,23182, MUNICIPIO DE CHINÚ (CÓRDOBA) ,4823108282.0,2019-2020
FCR 30%,CÓRDOBA,23189, MUNICIPIO DE CIÉNAGA DE ORO (CÓRDOBA) ,6526094582.0,2019-2020
FCR 30%,CÓRDOBA,23300, MUNICIPIO DE COTORRA (CÓRDOBA) ,1514903517.0,2019-2020
FCR 30%,CÓRDOBA,23350, MUNICIPIO DE LA APARTADA (CÓRDOBA) ,1542357920.0,2019-2020
FCR 30%,CÓRDOBA,23417, MUNICIPIO DE LORICA (CÓRDOBA) ,11705163757.0,2019-2020
FCR 30%,CÓRDOBA,23419, MUNICIPIO DE LOS CÓRDOBAS (CÓRDOBA) ,2469910969.0,2019-2020
FCR 30%,CÓRDOBA,23464, MUNICIPIO DE MOMIL (CÓRDOBA) ,1472526227.0,2019-2020
FCR 30%,CÓRDOBA,23466, MUNICIPIO DE MONTELÍBANO (CÓRDOBA) ,8321187904.0,2019-2020
FCR 30%,CÓRDOBA,23500, MUNICIPIO DE MOÑITOS (CÓRDOBA) ,2998655715.0,2019-2020
FCR 30%,CÓRDOBA,23555, MUNICIPIO DE PLANETA RICA (CÓRDOBA) ,6672730012.0,2019-2020
FCR 30%,CÓRDOBA,23570, MUNICIPIO DE PUEBLO NUEVO (CÓRDOBA) ,3926505305.0,2019-2020
FCR 30%,CÓRDOBA,23574, MUNICIPIO DE PUERTO ESCONDIDO (CÓRDOBA) ,3030009329.0,2019-2020
FCR 30%,CÓRDOBA,23580, MUNICIPIO DE PUERTO LIBERTADOR (CÓRDOBA) ,4975462935.0,2019-2020
FCR 30%,CÓRDOBA,23586, MUNICIPIO DE PURÍSIMA (CÓRDOBA) ,1478457411.0,2019-2020
FCR 30%,CÓRDOBA,23660, MUNICIPIO DE SAHAGÚN (CÓRDOBA) ,8812387465.0,2019-2020
FCR 30%,CÓRDOBA,23670, MUNICIPIO DE SAN ANDRÉS SOTAVENTO (CÓRDOBA) ,4490698736.0,2019-2020
FCR 30%,CÓRDOBA,23672, MUNICIPIO DE SAN ANTERO (CÓRDOBA) ,3181640344.0,2019-2020
FCR 30%,CÓRDOBA,23675, MUNICIPIO DE SAN BERNARDO DEL VIENTO (CÓRDOBA) ,3471280775.0,2019-2020
FCR 30%,CÓRDOBA,23678, MUNICIPIO DE SAN CARLOS (CÓRDOBA) ,2724090720.0,2019-2020
FCR 30%,CÓRDOBA,23682, MUNICIPIO DE SAN JOSÉ DE URÉ (CÓRDOBA) ,1111228791.0,2019-2020
FCR 30%,CÓRDOBA,23686, MUNICIPIO DE SAN PELAYO (CÓRDOBA) ,4351557822.0,2019-2020
FCR 30%,CÓRDOBA,23807, MUNICIPIO DE TIERRALTA (CÓRDOBA) ,10262613590.0,2019-2020
FCR 30%,CÓRDOBA,23815, MUNICIPIO DE TUCHÍN (CÓRDOBA) ,3868395090.0,2019-2020
FCR 30%,CÓRDOBA,23855, MUNICIPIO DE VALENCIA (CÓRDOBA) ,4399070248.0,2019-2020
FCR 30%,CUNDINAMARCA,25120, MUNICIPIO DE CABRERA (CUNDINAMARCA) ,434728808.0,2019-2020
FCR 30%,CUNDINAMARCA,25148, MUNICIPIO DE CAPARRAPÍ (CUNDINAMARCA) ,1632337075.0,2019-2020
FCR 30%,CUNDINAMARCA,25154, MUNICIPIO DE CARMEN DE CARUPA (CUNDINAMARCA) ,906775304.0,2019-2020
FCR 30%,CUNDINAMARCA,25168, MUNICIPIO DE CHAGUANÍ (CUNDINAMARCA) ,387351941.0,2019-2020
FCR 30%,CUNDINAMARCA,25183, MUNICIPIO DE CHOCONTÁ (CUNDINAMARCA) ,2601537237.0,2019-2020
FCR 30%,CUNDINAMARCA,25224, MUNICIPIO DE CUCUNUBÁ (CUNDINAMARCA) ,738076995.0,2019-2020
FCR 30%,CUNDINAMARCA,25258, MUNICIPIO DE EL PEÑÓN (CUNDINAMARCA) ,467179410.0,2019-2020
FCR 30%,CUNDINAMARCA,25281, MUNICIPIO DE FOSCA (CUNDINAMARCA) ,757013231.0,2019-2020
FCR 30%,CUNDINAMARCA,25297, MUNICIPIO DE GACHETÁ (CUNDINAMARCA) ,1097743567.0,2019-2020
FCR 30%,CUNDINAMARCA,25324, MUNICIPIO DE GUATAQUÍ (CUNDINAMARCA) ,260798419.0,2019-2020
FCR 30%,CUNDINAMARCA,25339, MUNICIPIO DE GUTIÉRREZ (CUNDINAMARCA) ,414930988.0,2019-2020
FCR 30%,CUNDINAMARCA,25368, MUNICIPIO DE JERUSALÉN (CUNDINAMARCA) ,260706110.0,2019-2020
FCR 30%,CUNDINAMARCA,25394, MUNICIPIO DE LA PALMA (CUNDINAMARCA) ,1066699536.0,2019-2020
FCR 30%,CUNDINAMARCA,25398, MUNICIPIO DE LA PEÑA (CUNDINAMARCA) ,687342977.0,2019-2020
FCR 30%,CUNDINAMARCA,25426, MUNICIPIO DE MACHETA (CUNDINAMARCA) ,607153159.0,2019-2020
FCR 30%,CUNDINAMARCA,25436, MUNICIPIO DE MANTA (CUNDINAMARCA) ,464141412.0,2019-2020
FCR 30%,CUNDINAMARCA,25438, MUNICIPIO DE MEDINA (CUNDINAMARCA) ,992087698.0,2019-2020
FCR 30%,CUNDINAMARCA,25483, MUNICIPIO DE NARIÑO (CUNDINAMARCA) ,218207368.0,2019-2020
FCR 30%,CUNDINAMARCA,25491, MUNICIPIO DE NOCAIMA (CUNDINAMARCA) ,792136121.0,2019-2020
FCR 30%,CUNDINAMARCA,25518, MUNICIPIO DE PAIME (CUNDINAMARCA) ,422367520.0,2019-2020
FCR 30%,CUNDINAMARCA,25524, MUNICIPIO DE PANDI (CUNDINAMARCA) ,556372787.0,2019-2020
FCR 30%,CUNDINAMARCA,25530, MUNICIPIO DE PARATEBUENO (CUNDINAMARCA) ,759975582.0,2019-2020
FCR 30%,CUNDINAMARCA,25580, MUNICIPIO DE PULÍ (CUNDINAMARCA) ,295074866.0,2019-2020
FCR 30%,CUNDINAMARCA,25592, MUNICIPIO DE QUEBRADANEGRA (CUNDINAMARCA) ,464530033.0,2019-2020
FCR 30%,CUNDINAMARCA,25594, MUNICIPIO DE QUETAME (CUNDINAMARCA) ,707763222.0,2019-2020
FCR 30%,CUNDINAMARCA,25596, MUNICIPIO DE QUIPILE (CUNDINAMARCA) ,795760651.0,2019-2020
FCR 30%,CUNDINAMARCA,25599, MUNICIPIO DE APULO (CUNDINAMARCA) ,762614822.0,2019-2020
FCR 30%,CUNDINAMARCA,25612, MUNICIPIO DE RICAURTE (CUNDINAMARCA) ,949552705.0,2019-2020
FCR 30%,CUNDINAMARCA,25653, MUNICIPIO DE SAN CAYETANO (CUNDINAMARCA) ,522394710.0,2019-2020
FCR 30%,CUNDINAMARCA,25805, MUNICIPIO DE TIBACUY (CUNDINAMARCA) ,471273322.0,2019-2020
FCR 30%,CUNDINAMARCA,25823, MUNICIPIO DE TOPAIPÍ (CUNDINAMARCA) ,439568283.0,2019-2020
FCR 30%,CUNDINAMARCA,25839, MUNICIPIO DE UBALÁ (CUNDINAMARCA) ,1020107388.0,2019-2020
FCR 30%,CUNDINAMARCA,25851, MUNICIPIO DE ÚTICA (CUNDINAMARCA) ,490779939.0,2019-2020
FCR 30%,CUNDINAMARCA,25862, MUNICIPIO DE VERGARA (CUNDINAMARCA) ,752232975.0,2019-2020
FCR 30%,CUNDINAMARCA,25871, MUNICIPIO DE VILLAGÓMEZ (CUNDINAMARCA) ,211676024.0,2019-2020
FCR 30%,CUNDINAMARCA,25878, MUNICIPIO DE VIOTÁ (CUNDINAMARCA) ,1301854127.0,2019-2020
FCR 30%,CUNDINAMARCA,25885, MUNICIPIO DE YACOPÍ (CUNDINAMARCA) ,1666315022.0,2019-2020
FCR 30%,CHOCÓ,27001, MUNICIPIO DE QUIBDÓ (CHOCÓ) ,11329775320.0,2019-2020
FCR 30%,CHOCÓ,27006, MUNICIPIO DE ACANDÍ (CHOCÓ) ,918079904.0,2019-2020
FCR 30%,CHOCÓ,27025, MUNICIPIO DE ALTO BAUDO (CHOCÓ) ,3788740068.0,2019-2020
FCR 30%,CHOCÓ,27050, MUNICIPIO DE ATRATO (CHOCÓ) ,1025698210.0,2019-2020
FCR 30%,CHOCÓ,27073, MUNICIPIO DE BAGADÓ (CHOCÓ) ,923279964.0,2019-2020
FCR 30%,CHOCÓ,27077, MUNICIPIO DE BAJO BAUDÓ (CHOCÓ) ,1721367203.0,2019-2020
FCR 30%,CHOCÓ,27099, MUNICIPIO DE BOJAYA (CHOCÓ) ,987131608.0,2019-2020
FCR 30%,CHOCÓ,27135, MUNICIPIO DE EL CANTÓN DEL SAN PABLO (CHOCÓ) ,820358096.0,2019-2020
FCR 30%,CHOCÓ,27150, MUNICIPIO DE CARMEN DEL DARIEN (CHOCÓ) ,539329924.0,2019-2020
FCR 30%,CHOCÓ,27160, MUNICIPIO DE CÉRTEGUI (CHOCÓ) ,991628072.0,2019-2020
FCR 30%,CHOCÓ,27205, MUNICIPIO DE CONDOTO (CHOCÓ) ,1465723701.0,2019-2020
FCR 30%,CHOCÓ,27250, MUNICIPIO DE EL LITORAL DEL SAN JUAN (CHOCÓ) ,1640094011.0,2019-2020
FCR 30%,CHOCÓ,27361, MUNICIPIO DE ISTMINA (CHOCÓ) ,2508642682.0,2019-2020
FCR 30%,CHOCÓ,27372, MUNICIPIO DE JURADÓ (CHOCÓ) ,326001308.0,2019-2020
FCR 30%,CHOCÓ,27413, MUNICIPIO DE LLORÓ (CHOCÓ) ,1111230875.0,2019-2020
FCR 30%,CHOCÓ,27425, MUNICIPIO DE MEDIO ATRATO (CHOCÓ) ,3084534265.0,2019-2020
FCR 30%,CHOCÓ,27430, MUNICIPIO DE MEDIO BAUDÓ (CHOCÓ) ,1364306431.0,2019-2020
FCR 30%,CHOCÓ,27450, MUNICIPIO DE MEDIO SAN JUAN (CHOCÓ) ,1671168771.0,2019-2020
FCR 30%,CHOCÓ,27491, MUNICIPIO DE NÓVITA (CHOCÓ) ,777006002.0,2019-2020
FCR 30%,CHOCÓ,27495, MUNICIPIO DE NUQUÍ (CHOCÓ) ,857374298.0,2019-2020
FCR 30%,CHOCÓ,27580, MUNICIPIO DE RÍO IRO (CHOCÓ) ,982401528.0,2019-2020
FCR 30%,CHOCÓ,27600, MUNICIPIO DE RÍO QUITO (CHOCÓ) ,897455640.0,2019-2020
FCR 30%,CHOCÓ,27615, MUNICIPIO DE RIOSUCIO (CHOCÓ) ,2824700955.0,2019-2020
FCR 30%,CHOCÓ,27660, MUNICIPIO DE SAN JOSÉ DEL PALMAR (CHOCÓ) ,465193167.0,2019-2020
FCR 30%,CHOCÓ,27745, MUNICIPIO DE SIPÍ (CHOCÓ) ,406567405.0,2019-2020
FCR 30%,CHOCÓ,27787, MUNICIPIO DE TADÓ (CHOCÓ) ,1859865634.0,2019-2020
FCR 30%,CHOCÓ,27800, MUNICIPIO DE UNGUÍA (CHOCÓ) ,1940847039.0,2019-2020
FCR 30%,CHOCÓ,27810, MUNICIPIO DE UNIÓN PANAMERICANA (CHOCÓ) ,968899819.0,2019-2020
FCR 30%,HUILA,41006, MUNICIPIO DE ACEVEDO (HUILA) ,3363397111.0,2019-2020
FCR 30%,HUILA,41013, MUNICIPIO DE AGRADO (HUILA) ,895660014.0,2019-2020
FCR 30%,HUILA,41016, MUNICIPIO DE AIPE (HUILA) ,2710850893.0,2019-2020
FCR 30%,HUILA,41020, MUNICIPIO DE ALGECIRAS (HUILA) ,2449731947.0,2019-2020
FCR 30%,HUILA,41078, MUNICIPIO DE BARAYA (HUILA) ,945608780.0,2019-2020
FCR 30%,HUILA,41206, MUNICIPIO DE COLOMBIA (HUILA) ,1236913850.0,2019-2020
FCR 30%,HUILA,41319, MUNICIPIO DE GUADALUPE (HUILA) ,2158722916.0,2019-2020
FCR 30%,HUILA,41357, MUNICIPIO DE IQUIRA (HUILA) ,1289248208.0,2019-2020
